"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
171,"1","2026-02-23T18:04:46.171378Z",121,"[{""start"":10,""end"":29,""text"":""bình rửa mũi cho bé"",""labels"":[""PROUCT_NAME""]},{""start"":104,""end"":110,""text"":""60000 "",""labels"":[""PRICE""]},{""start"":147,""end"":165,""text"":""Gia_Nghĩa Đắk_Nông"",""labels"":[""LOCATION""]}]",9.449,"mình pass bình rửa mũi cho bé ạ , loại bóp mềm , vệ_sinh dễ , dùng rửa mũi khi bé sổ_mũi rất tiện . giá 60000 đồ sạch , không mốc , không ố . gdtt Gia_Nghĩa Đắk_Nông","2026-02-23T18:04:46.171409Z"
172,"1","2026-02-23T18:06:25.282994Z",122,"[{""start"":32,""end"":58,""text"":""máy tiệt_trùng bình sữa UV"",""labels"":[""PROUCT_NAME""]},{""start"":201,""end"":207,""text"":""780000"",""labels"":[""PRICE""]},{""start"":5,""end"":19,""text"":""Bình_Thạnh HCM"",""labels"":[""LOCATION""]}]",27.539,"gdtt Bình_Thạnh HCM em thanh_lý máy tiệt_trùng bình sữa UV ạ , tiệt_trùng nhanh , có chế_độ sấy khô , để bình sữa / ti giả rất gọn . dùng giữ_gìn nên máy còn mới , đèn UV vẫn sáng , nút bấm nhạy . giá 780000","2026-02-23T18:06:25.283019Z"
173,"1","2026-02-23T18:08:24.757952Z",123,"[{""start"":8,""end"":23,""text"":""ghế rung cho bé"",""labels"":[""PROUCT_NAME""]},{""start"":177,""end"":183,""text"":""390000"",""labels"":[""PRICE""]},{""start"":97,""end"":114,""text"":""Thanh_Xuân Hà_Nội"",""labels"":[""LOCATION""]}]",14.276,"em pass ghế rung cho bé ạ , rung nhẹ dễ ngủ , có dây đai an_toàn , khung chắc không ọp_ẹp . gdtt Thanh_Xuân Hà_Nội vải bọc tháo ra giặt được , mình vừa giặt sạch thơm rồi . giá 390000","2026-02-23T18:08:24.757974Z"
174,"1","2026-02-23T18:08:42.911251Z",124,"[{""start"":32,""end"":55,""text"":""máy đọc thẻ nhớ đa_năng"",""labels"":[""PROUCT_NAME""]},{""start"":4,""end"":10,""text"":""60000 "",""labels"":[""PRICE""]},{""start"":107,""end"":116,""text"":""Quảng_Trị"",""labels"":[""LOCATION""]}]",14.122,"giá 60000 vnd chị mình thanh_lý máy đọc thẻ nhớ đa_năng ạ , cắm USB , đọc SD / microSD ok , nhỏ gọn . gdtt Quảng_Trị","2026-02-23T18:08:42.911277Z"
175,"1","2026-02-23T18:09:08.675125Z",125,"[{""start"":12,""end"":36,""text"":""gối chống bẹt đầu cho bé"",""labels"":[""PROUCT_NAME""]},{""start"":153,""end"":158,""text"":""90000"",""labels"":[""PRICE""]},{""start"":133,""end"":148,""text"":""Bến_Lức Long_An"",""labels"":[""LOCATION""]}]",19.152,"em thanh_lý gối chống bẹt đầu cho bé ạ , gối lõm đúng chuẩn , vải thoáng , bé nằm đỡ bẹt đầu . dùng ít nên còn sạch , không ố . gdtt Bến_Lức Long_An giá 90000","2026-02-23T18:09:08.675152Z"
176,"1","2026-02-23T18:09:33.157570Z",126,"[{""start"":12,""end"":17,""text"":""khăn "",""labels"":[""PROUCT_TYPE""]},{""start"":9,""end"":30,""text"":""bộ khăn sữa \/ khăn xô"",""labels"":[""PROUCT_NAME""]},{""start"":126,""end"":133,""text"":""120000 "",""labels"":[""PRICE""]},{""start"":171,""end"":181,""text"":""Quận 3 HCM"",""labels"":[""LOCATION""]}]",22.208,"mình bán bộ khăn sữa / khăn xô cho bé 10 cái ạ , cotton thấm tốt , giặt nhiều không cứng , mình giặt sạch phơi nắng rồi . giá 120000 phù_hợp lau miệng lau người bé . gdtt Quận 3 HCM","2026-02-23T18:09:33.157595Z"
177,"1","2026-02-23T18:09:48.323647Z",127,"[{""start"":18,""end"":28,""text"":""tiệt_trùng"",""labels"":[""PROUCT_TYPE""]},{""start"":14,""end"":37,""text"":""máy tiệt_trùng bình sữa"",""labels"":[""PROUCT_NAME""]},{""start"":172,""end"":179,""text"":""650000 "",""labels"":[""PRICE""]},{""start"":179,""end"":196,""text"":""Thanh_Xuân Hà_Nội"",""labels"":[""LOCATION""]}]",13.414,"chị mình pass máy tiệt_trùng bình sữa ( tia UV ) ạ , tiệt_trùng nhanh , sấy khô ổn , để được nhiều bình , phím bấm nhạy . máy chạy êm , không mùi khét , cửa đóng kín . giá 650000 Thanh_Xuân Hà_Nội","2026-02-23T18:09:48.323672Z"
178,"1","2026-02-23T18:10:10.481292Z",128,"[{""start"":12,""end"":40,""text"":""bộ chặn góc bàn chống va_đập"",""labels"":[""PROUCT_NAME""]},{""start"":163,""end"":168,""text"":""60000"",""labels"":[""PRICE""]},{""start"":106,""end"":116,""text"":""Quận 8 HCM"",""labels"":[""LOCATION""]}]",19.847,"em thanh_lý bộ chặn góc bàn chống va_đập cho bé ạ , dán vào góc bàn tủ rất an_toàn , keo dính chắc . gdtt Quận 8 HCM set còn nhiều , mình mua dư nên pass rẻ . giá 60000","2026-02-23T18:10:10.481333Z"
179,"1","2026-02-23T18:10:34.732612Z",129,"[{""start"":10,""end"":29,""text"":""địu em bé 4 tư_thế "",""labels"":[""PROUCT_NAME""]},{""start"":181,""end"":188,""text"":""260000 "",""labels"":[""PRICE""]},{""start"":188,""end"":202,""text"":""Đống_Đa Hà_Nội"",""labels"":[""LOCATION""]}]",20.406,"mình pass địu em bé 4 tư_thế ạ , đai chắc , khoá cài còn cứng , đệm vai dày đỡ mỏi , bế bé đi chơi / đi tiêm siêu tiện . vải còn tốt không sờn rách , chỉ bẩn nhẹ giặt là sạch . giá 260000 Đống_Đa Hà_Nội","2026-02-23T18:10:34.732636Z"
180,"1","2026-02-23T18:11:06.119686Z",130,"[{""start"":8,""end"":28,""text"":""máy hâm_nóng thức_ăn"",""labels"":[""PROUCT_NAME""]},{""start"":192,""end"":198,""text"":""280000"",""labels"":[""PRICE""]},{""start"":119,""end"":132,""text"":""Tân_Bình HCM "",""labels"":[""LOCATION""]}]",26.581,"em pass máy hâm_nóng thức_ăn cho bé ( loại giữ nhiệt ) ạ , hâm cháo / súp nhanh , giữ ấm được , tiện cho mẹ bận . gdtt Tân_Bình HCM máy hoạt_động bình_thường , lòng sạch , dây nguồn zin . giá 280000","2026-02-23T18:11:06.119708Z"
181,"1","2026-02-23T18:11:29.767571Z",131,"[{""start"":19,""end"":27,""text"":""bình sữa"",""labels"":[""PROUCT_TYPE""]},{""start"":13,""end"":37,""text"":""túi ủ bình sữa giữ nhiệt"",""labels"":[""PROUCT_NAME""]},{""start"":152,""end"":158,""text"":""90000 "",""labels"":[""PRICE""]},{""start"":163,""end"":172,""text"":""Hải_Phòng"",""labels"":[""LOCATION""]}]",20.038,"chị mình bán túi ủ bình sữa giữ nhiệt ạ , giữ ấm tốt , đi ra ngoài mang theo tiện , kéo khoá mượt , lớp cách_nhiệt còn dày . túi sạch , không mùi . giá 90000 gdtt Hải_Phòng","2026-02-23T18:11:29.767596Z"
182,"1","2026-02-23T18:12:01.249805Z",132,"[{""start"":31,""end"":42,""text"":""máy hút sữa"",""labels"":[""PROUCT_NAME""]},{""start"":190,""end"":196,""text"":""650000"",""labels"":[""PRICE""]},{""start"":5,""end"":17,""text"":""Vinh_Nghệ_An"",""labels"":[""LOCATION""]}]",25.759,"gdtt Vinh_Nghệ_An chị mình bán máy hút sữa điện ạ , hút ổn , lực hút điều_chỉnh được nhiều mức , phễu còn mềm , dùng không đau . máy chạy êm , pin còn giữ tốt , kèm dây sạc + bình sữa . giá 650000","2026-02-23T18:12:01.249830Z"
183,"1","2026-02-23T18:12:29.463759Z",133,"[{""start"":13,""end"":44,""text"":"" bộ gối chống trào ngược cho bé"",""labels"":[""PROUCT_NAME""]},{""start"":171,""end"":177,""text"":""120000"",""labels"":[""PRICE""]},{""start"":114,""end"":124,""text"":""Thái_Bình "",""labels"":[""LOCATION""]}]",26.071,"chị mình pass bộ gối chống trào ngược cho bé ạ , kê nằm ăn sữa đỡ sặc , vỏ tháo giặt được , ruột không xẹp . gdtt Thái_Bình sạch_sẽ , không mốc , phù_hợp bé sơ_sinh . giá 120000","2026-02-23T18:12:29.463787Z"
184,"1","2026-02-23T18:13:39.493804Z",134,"[{""start"":30,""end"":52,""text"":""quây cũi \/ quây giường"",""labels"":[""PROUCT_NAME""]},{""start"":167,""end"":173,""text"":""180000"",""labels"":[""PRICE""]},{""start"":5,""end"":15,""text"":""Thanh_Hoá "",""labels"":[""LOCATION""]}]",66.23,"gdtt Thanh_Hoá em thanh_lý bộ quây cũi / quây giường cho bé ạ , quây dày , buộc chắc , chống bé va đầu , hoạ_tiết dễ_thương . giặt sạch , không rách , không mốc . giá 180000","2026-02-23T18:13:39.493831Z"
185,"1","2026-02-23T18:14:01.179520Z",135,"[{""start"":12,""end"":17,""text"":""chăn "",""labels"":[""PROUCT_TYPE""]},{""start"":9,""end"":45,""text"":""bộ chăn quấn \/ ủ kén cho bé sơ_sinh "",""labels"":[""PROUCT_NAME""]},{""start"":167,""end"":172,""text"":""90000"",""labels"":[""PRICE""]},{""start"":104,""end"":112,""text"":""Bến_Tre "",""labels"":[""LOCATION""]}]",18.697,"mình bán bộ chăn quấn / ủ kén cho bé sơ_sinh ạ , vải mềm , quấn gọn bé ngủ ngon , không_kích ứng . gdtt Bến_Tre dùng ít nên còn mới , giặt sạch , không xù nhiều . giá 90000","2026-02-23T18:14:01.179594Z"
186,"1","2026-02-23T18:16:04.223984Z",136,"[{""start"":32,""end"":62,""text"":""ghế ăn dặm cho bé loại gấp gọn"",""labels"":[""PROUCT_NAME""]},{""start"":279,""end"":285,""text"":""320000"",""labels"":[""PRICE""]},{""start"":5,""end"":21,""text"":""Long_Biên Hà_Nội"",""labels"":[""LOCATION""]}]",30.624,"gdtt Long_Biên Hà_Nội mình pass ghế ăn dặm cho bé loại gấp gọn ạ , ghế chắc_chắn , dây đai còn đầy_đủ , mặt khay tháo ra rửa rất tiện , dùng cho bé ngồi ăn bột / ăn cơm gọn_gàng không bày bừa . khung không cong vênh , chỉ có vài vết xước dăm nhẹ do cất gọn để góc nhà thôi . giá 320000 ai tới xem mình lắp ra cho thử ngồi thoải_mái .","2026-02-23T18:16:04.224009Z"
187,"1","2026-02-23T18:16:30.584073Z",137,"[{""start"":14,""end"":20,""text"":""bình ủ"",""labels"":[""PROUCT_TYPE""]},{""start"":31,""end"":44,""text"":"" ủ sữa cho bé"",""labels"":[""PROUCT_NAME""]},{""start"":184,""end"":190,""text"":""160000"",""labels"":[""PRICE""]},{""start"":122,""end"":134,""text"":""Tân_Phú HCM "",""labels"":[""LOCATION""]}]",23.88,"mình thanh_lý bình ủ sữa_chua / ủ sữa cho bé ạ , giữ nhiệt tốt , nắp kín , pha sữa đêm rất tiện không phải dậy nấu . gdtt Tân_Phú HCM bình sạch , không nứt , dùng ít nên còn đẹp . giá 160000","2026-02-23T18:16:30.584100Z"
188,"1","2026-02-23T18:16:47.442973Z",138,"[{""start"":30,""end"":45,""text"":""bồn_tắm gấp gọn"",""labels"":[""PROUCT_NAME""]},{""start"":162,""end"":168,""text"":""320000"",""labels"":[""PRICE""]},{""start"":5,""end"":15,""text"":""Nha_Trang "",""labels"":[""LOCATION""]}]",14.757,"gdtt Nha_Trang em thanh_lý bộ bồn_tắm gấp gọn cho bé ạ , gấp lại cất không tốn chỗ , nhựa dày , không rò , có nút xả nước . dùng ít nên còn mới , không nứt . giá 320000","2026-02-23T18:16:47.442999Z"
189,"1","2026-02-23T18:17:10.163932Z",139,"[{""start"":17,""end"":34,""text"":""sách tranh cho bé"",""labels"":[""PROUCT_NAME""]},{""start"":140,""end"":147,""text"":""220000 "",""labels"":[""PRICE""]},{""start"":212,""end"":226,""text"":""Hà_Đông Hà_Nội"",""labels"":[""LOCATION""]}]",20.463,"chị mình pass bộ sách tranh cho bé ( combo 20 quyển ) ạ , sách giấy dày , màu đẹp , bé xem học từ_vựng , con vật , phương_tiện rất ổn . giá 220000 có vài trang hơi quăn mép do bé lật nhưng không rách nặng . gdtt Hà_Đông Hà_Nội","2026-02-23T18:17:10.163954Z"
190,"1","2026-02-23T18:17:32.706176Z",140,"[{""start"":4,""end"":10,""text"":""70000 "",""labels"":[""PRICE""]},{""start"":15,""end"":23,""text"":""Long_An "",""labels"":[""LOCATION""]},{""start"":33,""end"":38,""text"":""bình "",""labels"":[""PROUCT_TYPE""]},{""start"":32,""end"":57,""text"":"" bình uống nước chống sặc"",""labels"":[""PROUCT_NAME""]}]",18.584,"giá 70000 gdtt Long_An mình pass bình uống nước chống sặc cho bé ạ , ống hút mềm , nắp kín không rò , bé tập uống nước rất hợp . bình còn sạch , không ố vàng , dùng ít .","2026-02-23T18:17:32.706204Z"
191,"1","2026-02-23T18:17:49.606132Z",141,"[{""start"":20,""end"":34,""text"":""ghế bô vệ_sinh"",""labels"":[""PROUCT_NAME""]},{""start"":4,""end"":11,""text"":""120000 "",""labels"":[""PRICE""]},{""start"":166,""end"":180,""text"":""Hà_Đông Hà_Nội"",""labels"":[""LOCATION""]}]",14.709,"giá 120000 mình bán ghế bô vệ_sinh cho bé ạ , bô chắc , có nắp , dễ vệ_sinh , tập bé đi vệ_sinh rất tiện . dùng giữ_gìn nên sạch_sẽ , không nứt , không ố nặng . gdtt Hà_Đông Hà_Nội","2026-02-23T18:17:49.606155Z"
192,"1","2026-02-23T18:18:04.930423Z",142,"[{""start"":8,""end"":32,""text"":""máy tăm bông \/ ngoáy tai"",""labels"":[""PROUCT_NAME""]},{""start"":112,""end"":118,""text"":""80000 "",""labels"":[""PRICE""]},{""start"":155,""end"":158,""text"":""Huế"",""labels"":[""LOCATION""]}]",13.263,"em pass máy tăm bông / ngoáy tai có đèn cho bé ạ , soi rõ , dùng vệ_sinh tai an_toàn hơn , còn hộp đầy_đủ . giá 80000 mua về dùng vài lần , còn mới . gdtt Huế","2026-02-23T18:18:04.930450Z"
193,"1","2026-02-23T18:18:31.092385Z",143,"[{""start"":17,""end"":37,""text"":""gối chống trào ngược"",""labels"":[""PROUCT_NAME""]},{""start"":116,""end"":123,""text"":""150000 "",""labels"":[""PRICE""]},{""start"":166,""end"":175,""text"":""Hải_Phòng"",""labels"":[""LOCATION""]}]",21.729,"chị mình nhờ bán gối chống trào ngược cho bé ạ , độ dốc vừa , vải bọc tháo giặt được , nằm êm không xẹp nhiều . giá 150000 dùng ít nên còn sạch thơm , không ố nặng . Hải_Phòng","2026-02-23T18:18:31.092433Z"
194,"1","2026-02-23T18:19:04.257782Z",144,"[{""start"":12,""end"":15,""text"":""kệ "",""labels"":[""PROUCT_TYPE""]},{""start"":12,""end"":28,""text"":""kệ treo đồ_chơi "",""labels"":[""PROUCT_NAME""]},{""start"":122,""end"":129,""text"":""190000 "",""labels"":[""PRICE""]},{""start"":176,""end"":192,""text"":"" Cầu_Giấy Hà_Nội"",""labels"":[""LOCATION""]}]",30.564,"mình bán bộ kệ treo đồ_chơi cho bé ( vải + khung ) ạ , treo gọn_gàng , chia ngăn đựng đồ_chơi , bỉm , sách rất tiện . giá 190000 khung không cong , vải sạch , không rách . gdtt Cầu_Giấy Hà_Nội","2026-02-23T18:19:04.257818Z"
195,"1","2026-02-23T18:19:35.866397Z",145,"[{""start"":26,""end"":31,""text"":""chăn "",""labels"":[""PROUCT_TYPE""]},{""start"":38,""end"":46,""text"":""swaddle "",""labels"":[""PROUCT_NAME""]},{""start"":4,""end"":11,""text"":""120000 "",""labels"":[""PRICE""]},{""start"":111,""end"":128,""text"":""Cần_Thơ Ninh_Kiều"",""labels"":[""LOCATION""]}]",24.277,"giá 120000 em thanh_lý bộ chăn quấn ( swaddle ) 2 cái ạ , vải mềm , quấn bé ngủ ngon , khoá dán còn bám chắc . Cần_Thơ Ninh_Kiều mình giặt sạch sẵn rồi , không mùi , không rách .","2026-02-23T18:19:35.866425Z"
196,"1","2026-02-23T18:20:03.949257Z",146,"[{""start"":24,""end"":28,""text"":""đệm "",""labels"":[""PROUCT_TYPE""]},{""start"":24,""end"":37,""text"":""đệm chống lật"",""labels"":[""PROUCT_NAME""]},{""start"":155,""end"":161,""text"":""120000"",""labels"":[""PRICE""]},{""start"":5,""end"":13,""text"":""Hưng_Yên"",""labels"":[""LOCATION""]}]",23.98,"gdtt_Hưng_Yên mình pass đệm chống lật cho bé sơ_sinh ạ , kê bé nằm nghiêng an_toàn , đệm mềm vừa , không bí . vỏ tháo giặt được , mình giặt sạch rồi . giá 120000","2026-02-23T18:20:03.949280Z"
197,"1","2026-02-23T18:20:22.051899Z",147,"[{""start"":17,""end"":22,""text"":""bình "",""labels"":[""PROUCT_TYPE""]},{""start"":14,""end"":29,""text"":""bộ bình trữ sữa"",""labels"":[""PROUCT_NAME""]},{""start"":132,""end"":139,""text"":""150000 "",""labels"":[""PRICE""]},{""start"":117,""end"":127,""text"":""Quận 7 HCM"",""labels"":[""LOCATION""]}]",14.938,"mình thanh_lý bộ bình trữ sữa ( 10 túi + 2 bình ) ạ , bình nhựa dày , nắp kín , trữ sữa / đựng cháo cho bé ok . gdtt Quận 7 HCM giá 150000 đồ sạch , không ám mùi , dùng ít .","2026-02-23T18:20:22.051923Z"
198,"1","2026-02-23T18:20:46.583302Z",148,"[{""start"":22,""end"":40,""text"":""máy hấp tiệt_trùng"",""labels"":[""PROUCT_TYPE""]},{""start"":40,""end"":49,""text"":"" bình sữa"",""labels"":[""PROUCT_NAME""]},{""start"":169,""end"":175,""text"":""350000"",""labels"":[""PRICE""]},{""start"":5,""end"":14,""text"":""Đồng_Nai "",""labels"":[""LOCATION""]}]",19.854,"gdtt Đồng_Nai em pass máy hấp tiệt_trùng bình sữa loại hấp nước ạ , hấp nhanh , hơi đều , dùng đơn_giản , vệ_sinh dễ . máy hoạt_động tốt , nắp còn kín , không nứt . giá 350000","2026-02-23T18:20:46.583327Z"
199,"1","2026-02-23T18:21:10.525468Z",149,"[{""start"":4,""end"":11,""text"":""220000 "",""labels"":[""PRICE""]},{""start"":154,""end"":164,""text"":""Quảng_Ninh"",""labels"":[""LOCATION""]},{""start"":25,""end"":39,""text"":""máy tiệt_trùng"",""labels"":[""PROUCT_TYPE""]},{""start"":40,""end"":51,""text"":""núm ti mini"",""labels"":[""PROUCT_NAME""]}]",20.982,"giá 220000 chị mình pass máy tiệt_trùng núm ti mini ạ , gọn_nhẹ , tiệt_trùng nhanh , phù_hợp mang đi du_lịch . máy hoạt_động bình_thường , còn mới . gdtt Quảng_Ninh","2026-02-23T18:21:10.525492Z"
200,"1","2026-02-23T18:21:57.695251Z",150,"[{""start"":5,""end"":16,""text"":""Bình_Dương "",""labels"":[""LOCATION""]},{""start"":29,""end"":44,""text"":""bảng vẽ tự xoá "",""labels"":[""PROUCT_NAME""]},{""start"":163,""end"":168,""text"":""90000"",""labels"":[""PRICE""]}]",45.513,"gdtt Bình_Dương mình cần bay bảng vẽ tự xoá cho bé ạ , viết vẽ xong kéo là xoá , bé nghịch không bẩn nhà , bút đi kèm đủ . bảng không nứt , dùng bình_thường . giá 90000","2026-02-23T18:21:57.695281Z"
201,"1","2026-02-23T18:22:49.588666Z",151,"[{""start"":29,""end"":37,""text"":""máy hâm "",""labels"":[""PROUCT_TYPE""]},{""start"":37,""end"":56,""text"":""khăn ướt cho bé ạ ,"",""labels"":[""PROUCT_NAME""]},{""start"":205,""end"":211,""text"":""190000"",""labels"":[""PRICE""]},{""start"":0,""end"":14,""text"":""Hà_Đông Hà_Nội"",""labels"":[""LOCATION""]}]",48.412,"Hà_Đông Hà_Nội mình cần pass máy hâm khăn ướt cho bé ạ , bật lên ấm nhanh , giữ nhiệt ổn , nắp kín không bị khô khăn , dùng mùa lạnh rất tiện . máy chạy bình_thường , dây nguồn zin , không chập_chờn . giá 190000","2026-02-23T18:22:49.588695Z"
202,"1","2026-02-23T18:23:26.183532Z",152,"[{""start"":23,""end"":42,""text"":""xe chòi chân cho bé"",""labels"":[""PROUCT_NAME""]},{""start"":4,""end"":11,""text"":""220000 "",""labels"":[""PRICE""]},{""start"":217,""end"":227,""text"":""Quận 7 HCM"",""labels"":[""LOCATION""]}]",15.176,"giá 220000 em thanh_lý xe chòi chân cho bé ạ , bánh lăn êm , tay_lái xoay nhẹ , yên ngồi còn sạch , bé tập giữ thăng_bằng rất hợp . xe không gãy nhựa , không kẹt bánh , chỉ hơi trầy nhẹ do bé chạy ngoài sân . khu_vực Quận 7 HCM","2026-02-23T18:23:26.183557Z"
203,"1","2026-02-23T18:24:14.380337Z",153,"[{""start"":21,""end"":45,""text"":""máy phun rửa áp_lực mini"",""labels"":[""PROUCT_NAME""]},{""start"":4,""end"":11,""text"":""950000 "",""labels"":[""PRICE""]},{""start"":143,""end"":154,""text"":""Quận 12 HCM"",""labels"":[""LOCATION""]}]",44.455,"giá 950000 mình pass máy phun rửa áp_lực mini ạ , rửa xe_máy / sân nhỏ ok , áp vừa , kèm dây + súng + béc . máy chạy ổn , không rò nước . gdtt Quận 12 HCM","2026-02-23T18:24:14.380365Z"
204,"1","2026-02-23T18:25:12.962245Z",154,"[{""start"":38,""end"":59,""text"":""đèn đọc sách kẹp sách"",""labels"":[""PROUCT_NAME""]},{""start"":4,""end"":10,""text"":""70000 "",""labels"":[""PRICE""]},{""start"":14,""end"":25,""text"":"" Quảng_Trị "",""labels"":[""LOCATION""]}]",56.535,"giá 70000 gdtt Quảng_Trị chị mình bán đèn đọc sách kẹp sách ạ , ánh_sáng dịu không chói , kẹp chắc , pin dùng lâu , đọc ban_đêm rất tiện . đèn còn mới , không chập_chờn .","2026-02-23T18:25:12.962271Z"
205,"1","2026-02-23T18:25:55.646881Z",155,"[{""start"":25,""end"":31,""text"":""sửa xe"",""labels"":[""PROUCT_TYPE""]},{""start"":14,""end"":37,""text"":""bộ_đồ nghề sửa xe_máy ạ"",""labels"":[""PROUCT_NAME""]},{""start"":113,""end"":120,""text"":""260000 "",""labels"":[""PRICE""]}]",40.743,"mình thanh_lý bộ_đồ nghề sửa xe_máy ạ , có tuýp , cần siết , kìm , đủ dùng . để nhà phòng lúc cần rất tiện . giá 260000 gdtt Bình_Phước","2026-02-23T18:25:55.646910Z"
206,"1","2026-02-23T18:26:15.959962Z",156,"[{""start"":22,""end"":36,""text"":""chắn nắng ô_tô"",""labels"":[""PROUCT_NAME""]},{""start"":142,""end"":149,""text"":""120000 "",""labels"":[""PRICE""]},{""start"":154,""end"":165,""text"":""Quận 10 HCM"",""labels"":[""LOCATION""]}]",17.851,"chị mình thanh_lý tấm chắn nắng ô_tô cho bé ạ , loại kéo lên_xuống , che nắng tốt , đi xe đỡ chói , bám kính chắc . dùng ít nên còn mới . giá 120000 gdtt Quận 10 HCM","2026-02-23T18:26:15.959988Z"
207,"1","2026-02-23T18:27:18.108028Z",157,"[{""start"":39,""end"":46,""text"":""camera "",""labels"":[""PROUCT_TYPE""]},{""start"":227,""end"":234,""text"":""520000 "",""labels"":[""PRICE""]},{""start"":0,""end"":18,""text"":""Biên_Hoà Đồng_Nai "",""labels"":[""LOCATION""]},{""start"":39,""end"":67,""text"":""camera hành_trình ô_tô basic"",""labels"":[""PROUCT_NAME""]}]",50.802,"Biên_Hoà Đồng_Nai giá 520000 mình pass camera hành_trình ô_tô basic ạ , ghi_hình rõ ban_ngày , có cảm_biến va_chạm , tự ghi vòng lặp , cắm là chạy . kèm cáp nguồn + chân dán kính đầy_đủ , ai cần test mình bật lên cho xem . giá 520000 Biên_Hoà Đồng_Nai","2026-02-23T18:27:18.108053Z"
208,"1","2026-02-23T18:27:59.744943Z",158,"[{""start"":40,""end"":60,""text"":""dụng_cụ sửa ống nước"",""labels"":[""PROUCT_TYPE""]},{""start"":63,""end"":87,""text"":""mỏ_lết + băng tan + kìm "",""labels"":[""PROUCT_NAME""]},{""start"":4,""end"":11,""text"":""120000 "",""labels"":[""PRICE""]},{""start"":15,""end"":25,""text"":"" Bắc_Ninh "",""labels"":[""LOCATION""]}]",39.176,"giá 120000 gdtt Bắc_Ninh em thanh_lý bộ dụng_cụ sửa ống nước ( mỏ_lết + băng tan + kìm ) ạ , đồ còn mới , để nhà phòng lúc rò nước rất tiện . ai cần lấy rẻ .","2026-02-23T18:27:59.744968Z"
209,"1","2026-02-23T18:28:17.847046Z",159,"[{""start"":9,""end"":37,""text"":""thùng đựng đồ_nghề bằng nhựa"",""labels"":[""PROUCT_NAME""]},{""start"":152,""end"":158,""text"":""150000"",""labels"":[""PRICE""]},{""start"":138,""end"":148,""text"":""Bắc_Giang "",""labels"":[""LOCATION""]}]",15.57,"mình bán thùng đựng đồ_nghề bằng nhựa có ngăn ạ , để tua_vít , ốc vít , đồ lặt_vặt gọn , khoá cài chắc . thùng còn mới , không nứt . gdtt Bắc_Giang giá 150000","2026-02-23T18:28:17.847071Z"
210,"1","2026-02-23T18:29:12.037660Z",160,"[{""start"":40,""end"":49,""text"":""kính_râm "",""labels"":[""PROUCT_TYPE""]},{""start"":49,""end"":59,""text"":""polarized "",""labels"":[""PROUCT_NAME""]},{""start"":16,""end"":26,""text"":""Thanh_Hoá "",""labels"":[""LOCATION""]},{""start"":4,""end"":11,""text"":""150000 "",""labels"":[""PRICE""]}]",58.727999999999994,"giá 150000 gdtt Thanh_Hoá anh mình pass kính_râm polarized ạ , chống chói tốt , tròng không xước nhiều , kèm hộp .","2026-02-23T18:29:23.587417Z"
211,"1","2026-02-23T18:29:43.551674Z",161,"[{""start"":41,""end"":49,""text"":"" máy lọc"",""labels"":[""PROUCT_TYPE""]},{""start"":42,""end"":60,""text"":""máy lọc bể cá mini"",""labels"":[""PROUCT_NAME""]},{""start"":25,""end"":32,""text"":""120000 "",""labels"":[""PRICE""]},{""start"":5,""end"":21,""text"":""Cầu_Giấy Hà_Nội "",""labels"":[""LOCATION""]}]",16.637,"gdtt Cầu_Giấy Hà_Nội giá 120000 mình pass máy lọc bể cá mini kèm sủi oxy ạ , lọc chạy êm không kêu to , nước kéo lên đều , có bông lọc dễ thay vệ_sinh , nuôi cá betta / cá bảy màu bể nhỏ dùng rất hợp . mình dùng giữ_gìn nên không vỡ cánh_quạt , dây_điện zin , test chạy tại_chỗ thoải_mái . giá 120000 gdtt Cầu_Giấy Hà_Nội","2026-02-23T18:29:43.551698Z"
212,"1","2026-02-23T18:30:54.066338Z",162,"[{""start"":42,""end"":67,""text"":""cát vệ_sinh mèo bentonite"",""labels"":[""PROUCT_NAME""]},{""start"":26,""end"":33,""text"":""150000 "",""labels"":[""PRICE""]},{""start"":5,""end"":21,""text"":""Hoàng_Mai Hà_Nội"",""labels"":[""LOCATION""]}]",64.51,"gdtt Hoàng_Mai Hà_Nội giá 150000 mình bán cát vệ_sinh mèo bentonite 10kg ạ , vón cục nhanh , khử mùi ổn , ít bụi , mình lỡ mua dư nên pass lại nguyên bao chưa mở hoặc mới dùng rất ít . giá 150000 gdtt Hoàng_Mai Hà_Nội","2026-02-23T18:30:54.066366Z"
213,"1","2026-02-23T18:31:48.690222Z",163,"[{""start"":14,""end"":26,""text"":""khay vệ_sinh"",""labels"":[""PROUCT_TYPE""]},{""start"":27,""end"":107,""text"":""mèo có lưới ạ , nhựa dày , không nứt , lưới tách cát tiện dọn , mèo dùng sạch_sẽ"",""labels"":[""PROUCT_NAME""]},{""start"":180,""end"":187,""text"":""190000 "",""labels"":[""PRICE""]},{""start"":192,""end"":204,""text"":""Tân_Bình HCM"",""labels"":[""LOCATION""]}]",50.731,"chị mình pass khay vệ_sinh mèo có lưới ạ , nhựa dày , không nứt , lưới tách cát tiện dọn , mèo dùng sạch_sẽ . khay có trầy nhẹ do sử_dụng nhưng không ảnh_hưởng , rửa là sạch . giá 190000 gdtt Tân_Bình HCM","2026-02-23T18:31:48.690249Z"
