annotation_id,annotator,created_at,id,label,lead_time,text,updated_at
127,1,2026-02-23T15:11:35.650678Z,100,"[{""start"":18,""end"":23,""text"":""Latop"",""labels"":[""PROUCT_TYPE""]},{""start"":24,""end"":35,""text"":""Acer F5 573"",""labels"":[""PROUCT_NAME""]},{""start"":457,""end"":464,""text"":""1300000"",""labels"":[""PRICE""]},{""start"":474,""end"":492,""text"":""Long_Biên , Hà_Nội"",""labels"":[""LOCATION""]}]",39.524,"Mình cần thanh_lý Latop_Acer F5 573 . Máy nguyên zin hàng FPT . Mua năm 2022 . Đang sử_dụng tốt . CPU Intel Core i3-6100U@2 . 3G Hz ( 4 cpu ) LCD 15.6 ” Inch_HD_Led ( 1366 * 768 ) RAM 4GB DDR 3 L ( up to 16 GB ) HDD 500 GB ( Ổ chứa dữ_liệu lớn ) VGA Intel HD Graphics 520 … > Mạnh_mẽ cho mọi ứng_dụng văn_phòng , đồ_hoạ , thiết_kế , game mini … KHÁC : Lan , Wifi , HDMI , VGA , USB , Card_Reader , Webcam , Bluetooch … Full_Option . PIN 6 Cell_Giá thanh_lý 1300000 . Mình ở Long_Biên , Hà_Nội . Liên_hệ Tuấn - 098.231.8896",2026-02-23T19:36:44.882671Z
128,1,2026-02-23T15:11:50.013089Z,101,"[{""start"":5,""end"":11,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":126,""end"":133,""text"":""7200000"",""labels"":[""PRICE""]},{""start"":158,""end"":164,""text"":""Hà_Nội"",""labels"":[""LOCATION""]},{""start"":12,""end"":30,""text"":""HP Elitebook 840g8"",""labels"":[""PROUCT_NAME""]}]",29.358,"Pass laptop HP Elitebook 840g8 "" Core i5 1135G7 / Ram 8G / SSD 256G / 14 "" "" FHD US "" Đẹp keng xà_beng , vỏ nhôm mát lạnh Giá 7200000 0961292321 Ship hoả_tốc Hà_Nội - cod toàn_quốc",2026-02-23T19:37:01.371262Z
129,1,2026-02-23T15:12:40.907170Z,102,"[{""start"":61,""end"":67,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":68,""end"":92,""text"":""dell presicion 5760 17 \"""",""labels"":[""PROUCT_NAME""]},{""start"":195,""end"":202,""text"":""4300000"",""labels"":[""PRICE""]},{""start"":146,""end"":152,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",49.827,"Do nhu_cầu cv mới phải di_chuyển nhiều mình cần bán hoặc đổi laptop dell presicion 5760 17 "" sang máy 13 "" hoặc 14 "" cấu_hình cao cao chút Mình ở Hà_Nội chỉ giao_dịch trực_tiếp thôi Gía trao_đổi 4300000 Cảm_ơn add duyệt bài",2026-02-23T15:12:40.907187Z
130,1,2026-02-23T15:13:03.449298Z,103,"[{""start"":17,""end"":23,""text"":""Laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":24,""end"":28,""text"":""Asus"",""labels"":[""PROUCT_NAME""]},{""start"":7,""end"":14,""text"":""2200000"",""labels"":[""PRICE""]},{""start"":60,""end"":67,""text"":"" hà nội"",""labels"":[""LOCATION""]}]",21.521,Em bán 2200000 . Laptop_Asus i7 gen 2 ram 4gb ssd 256gb Em ở hà nộil . Ship cod toàn_quốc .,2026-02-23T15:13:03.449315Z
131,1,2026-02-23T15:13:18.632564Z,104,"[{""start"":11,""end"":17,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":18,""end"":24,""text"":""lenovo"",""labels"":[""PROUCT_NAME""]},{""start"":95,""end"":102,""text"":""2700000"",""labels"":[""PRICE""]},{""start"":82,""end"":90,""text"":""Cầu_giấy"",""labels"":[""LOCATION""]}]",12.804,E cần pass laptop lenovo i5 gen 8 . Ram 8/128 Pin 3 tiếng . Sạc theo máy đầy_đủ . Cầu_giấy ạ . 2700000 full ko lỗi_lầm,2026-02-23T15:13:18.632581Z
132,1,2026-02-23T15:13:42.813026Z,105,"[{""start"":9,""end"":15,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":16,""end"":26,""text"":""Tuf FX705D"",""labels"":[""PROUCT_NAME""]},{""start"":112,""end"":119,""text"":""5000000"",""labels"":[""PRICE""]},{""start"":144,""end"":150,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",23.33,"Thanh_lý laptop Tuf FX705D . Màn 1 sọc chỉ siêu mờ chụp không ra luôn . Bay 1 nút phím . Còn lại ngon hết , bán 5000000 thôi bay cho nhanh . Kv Hà_Nội giao trong ngày . Cấu_hình Ryzen 7 3750h , ram 8 , ssd 256gb . Card gtx 1650 4gb . Màn 17.3 144hz . Pin quanh 1-2 h , đủ sạc . Chơi game vẫn ngon_lành . Giá đã sẵn đôi tiệu tiền màn rồi ae nhé . Zalo / call 0968030000",2026-02-23T15:13:42.813041Z
133,1,2026-02-23T15:13:54.173700Z,106,"[{""start"":8,""end"":14,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":15,""end"":27,""text"":""Asus X441uak"",""labels"":[""PROUCT_NAME""]},{""start"":145,""end"":152,""text"":""2800000"",""labels"":[""PRICE""]},{""start"":171,""end"":177,""text"":""Hà_nội"",""labels"":[""LOCATION""]}]",10.456,"Pass rẻ laptop Asus X441uak còn đẹp , full cn . Cpu : Core i5 gen 7 . Ram 8gb ( ddr 4 ) . Ổ_cứng : SSD 240GB . Màn 14 inh HD . Pin ~ 3 h . Giá : 2800000 ( kèm sạc zin ) . Hà_nội .",2026-02-23T15:13:54.173718Z
134,1,2026-02-23T15:14:08.379996Z,107,"[{""start"":18,""end"":24,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":25,""end"":39,""text"":""HP Envy 2 in 1"",""labels"":[""PROUCT_NAME""]},{""start"":310,""end"":317,""text"":""4000000"",""labels"":[""PRICE""]},{""start"":0,""end"":2,""text"":""HN"",""labels"":[""LOCATION""]}]",13.389,HN e cần pass lại laptop HP Envy 2 in 1 dòng phân khúc cao_cấp cấu_hình i5 th11 ram 8GB Ssd 256GB màn cảm_ứng xoay gập 360 ° mở khoá vân tay 1 chạm face id . Hình_thức rất đẹp như mới k trầy_xước hay cấn móp gì cả . Máy được làm từ nhôm nguyên khối mỏng nhẹ pin dc lâu bàn_phím có đèn led sáng . Giá mong_muốn 4000000 . Anh_chị cần mua ib e nha,2026-02-23T15:14:08.380015Z
135,1,2026-02-23T15:14:33.733309Z,108,"[{""start"":0,""end"":6,""text"":""Laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":48,""end"":72,""text"":""Thinkpad X1 Carbon gen 8"",""labels"":[""PROUCT_NAME""]},{""start"":130,""end"":137,""text"":""8900000"",""labels"":[""PRICE""]},{""start"":145,""end"":159,""text"":""Mỹ Đình-Hà Nội"",""labels"":[""LOCATION""]}]",24.446,"Laptop mỏng nhẹ , cấu_hình cao , giá học_sinh . Thinkpad X1 Carbon gen 8 i 7-10610 U . Ram 16G . SSD 256G . Màn 14 "" FHD . Zá chỉ 8900000 . Gdtt_Mỹ Đình-Hà Nội",2026-02-23T15:14:33.733328Z
136,1,2026-02-23T15:14:53.215573Z,109,"[{""start"":4,""end"":10,""text"":""Laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":30,""end"":48,""text"":""Thinkpad T14 gen 5"",""labels"":[""PROUCT_NAME""]},{""start"":137,""end"":145,""text"":""17300000"",""labels"":[""PRICE""]},{""start"":153,""end"":167,""text"":""Mỹ Đình-Hà Nội"",""labels"":[""LOCATION""]}]",17.865,"Bán_Laptop cao cấp-mỏng nhẹ . Thinkpad T14 gen 5 . CPU ultral 5-135 U . Ram 16G . SSD 512G . Màn_hình 14 "" FHD . Máy nhập từ Mỹ . Zá chỉ 17300000 . Gdtt_Mỹ Đình-Hà Nội",2026-02-23T15:14:53.215601Z
137,1,2026-02-23T15:15:02.042697Z,110,"[{""start"":5,""end"":11,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":12,""end"":16,""text"":""Asus"",""labels"":[""PROUCT_NAME""]},{""start"":175,""end"":182,""text"":""4500000"",""labels"":[""PRICE""]},{""start"":197,""end"":204,""text"":""hà_đông"",""labels"":[""LOCATION""]}]",7.948,"có e laptop Asus card rời nvidia 940mx 2g , ram8g , chip i5 7200 máy mượt game ổn lmht , fc onl , ... , pin 2h ngoại_hình mỏng đẹp như mac , máy ng dùng mua_bán tại nhà , giá 4500000 có fix chút , hà_đông",2026-02-23T15:15:02.042714Z
138,1,2026-02-23T15:15:15.781487Z,111,"[{""start"":8,""end"":14,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":15,""end"":26,""text"":""acer nitro5"",""labels"":[""PROUCT_NAME""]},{""start"":116,""end"":123,""text"":""9300000"",""labels"":[""PRICE""]},{""start"":149,""end"":155,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",12.572,"mk pass laptop acer nitro5 r 5-5600 h RAM16 ssd512 card1650 led 7 màu ; 15,6 in fld 144hz . k lỗi . zin . máy đẹp . 9300000 . Xem máy tại cửa_hàng ở Hà_Nội",2026-02-23T15:15:15.781505Z
139,1,2026-02-23T15:15:25.688718Z,112,"[{""start"":19,""end"":25,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":26,""end"":39,""text"":""asus vivobook"",""labels"":[""PROUCT_NAME""]},{""start"":63,""end"":70,""text"":""4500000"",""labels"":[""PRICE""]},{""start"":0,""end"":6,""text"":""Hà_nội"",""labels"":[""LOCATION""]}]",8.944,Hà_nội em cần pass laptop asus vivobook i 5-113 5G 7/8/256 giá 4500000 ạ có fix ạ,2026-02-23T15:15:25.688737Z
140,1,2026-02-23T15:15:38.990845Z,113,"[{""start"":10,""end"":16,""text"":""Laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":17,""end"":19,""text"":""Hp"",""labels"":[""PROUCT_NAME""]},{""start"":0,""end"":7,""text"":""2700000"",""labels"":[""PRICE""]},{""start"":79,""end"":85,""text"":""Hà_Tây"",""labels"":[""LOCATION""]}]",12.508,2700000 . Laptop_Hp i5 gen 6 ram 4gb ssd 128gb . Pin new 3-4 h . Máy kèm sạc . Hà_Tây,2026-02-23T15:15:38.990863Z
141,1,2026-02-23T15:24:19.618174Z,114,"[{""start"":33,""end"":52,""text"":"" Thinkpad P15 gen 1"",""labels"":[""PROUCT_NAME""]},{""start"":139,""end"":147,""text"":""14000000"",""labels"":[""PRICE""]},{""start"":159,""end"":162,""text"":""HCM"",""labels"":[""LOCATION""]}]",19.607,"Hàng ngon đầu năm giá cực tốt ạ . Thinkpad P15 gen 1 : I 9-10885 H , RAM 16 Gb , SSD 512 Gb , Nvidia_Quadro T2000 , 15.6 ' ' FHD . Giá đẹp 14000000 . Sẵn hàng HCM . 033.298.5535",2026-02-23T15:24:19.618191Z
142,1,2026-02-23T15:24:51.220083Z,115,"[{""start"":0,""end"":6,""text"":""Laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":60,""end"":78,""text"":""Dell Latitude 5430"",""labels"":[""PROUCT_NAME""]},{""start"":135,""end"":142,""text"":""6990000"",""labels"":[""PRICE""]},{""start"":145,""end"":152,""text"":""Hồ Gươm"",""labels"":[""LOCATION""]}]",26.865,"Laptop văn_phòng mỏng nhẹ , bền , cấu_hình cao mà giá tốt . Dell Latitude 5430 i 5-1245 U . Ram 16G . SSD 256G . Màn 14 "" FHD . Zá chỉ 6990000 . Hồ Gươm",2026-02-23T15:24:51.220101Z
143,1,2026-02-23T15:25:10.367656Z,116,"[{""start"":5,""end"":11,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":15,""end"":32,""text"":""Asus_TUF_DASH F15"",""labels"":[""PROUCT_NAME""]},{""start"":106,""end"":114,""text"":""13000000"",""labels"":[""PRICE""]},{""start"":120,""end"":122,""text"":""HN"",""labels"":[""LOCATION""]}]",18.183,"Pass laptop cũ Asus_TUF_DASH F15 ( I 5 - 12450H , 8gb ram , ssd 512gb , Card gtx 3050 , Màn 144 hz ) lGiá 13000000 Gdtt_HN sdt : 0787157693",2026-02-23T15:25:10.367696Z
144,1,2026-02-23T15:25:22.646100Z,117,"[{""start"":0,""end"":6,""text"":""Laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":7,""end"":20,""text"":""thinkpad t430"",""labels"":[""PROUCT_NAME""]},{""start"":62,""end"":68,""text"":""900000"",""labels"":[""PRICE""]},{""start"":110,""end"":116,""text"":""Hà_nội"",""labels"":[""LOCATION""]}]",11.452,"Laptop thinkpad t430 ổ 500gb có card rời , cấu_hình như ảnh . 900000 lên_đường luôn ạ . Xem máy trực_tiếp tại Hà_nội",2026-02-23T15:25:22.646123Z
145,1,2026-02-23T15:25:35.003752Z,118,"[{""start"":12,""end"":18,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":19,""end"":31,""text"":""dell 14 inch"",""labels"":[""PROUCT_NAME""]},{""start"":166,""end"":173,""text"":""1950000"",""labels"":[""PRICE""]},{""start"":194,""end"":199,""text"":""TpHcm"",""labels"":[""LOCATION""]}]",10.786,"Cần pass em laptop dell 14 inch , sang gọn_nhẹ phù_hợp vs sinh_viên , văn_phòng , i5 ram8 , ssd pin dùng 3-4 tiếng , máy dùng full chứ năngg , máy mới như ảnhhhh giá 1950000 , 0867071148 . Gdtt_TpHcm",2026-02-23T15:25:35.003770Z
146,1,2026-02-23T15:25:47.818559Z,119,"[{""start"":0,""end"":6,""text"":""Laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":7,""end"":27,""text"":""DELL_Latitude_E 5440"",""labels"":[""PROUCT_NAME""]},{""start"":125,""end"":132,""text"":""1600000"",""labels"":[""PRICE""]},{""start"":143,""end"":161,""text"":""Xuân_Đỉnh , Hà_Nội"",""labels"":[""LOCATION""]}]",11.925,"Laptop_DELL_Latitude_E 5440 . Hoạt_động bình_thường , pin trâu , ( trừ lỗi jack cắm tai nghe ) . Ram 4gb , SSD 512gb . Giá : 1600000 . D / c : Xuân_Đỉnh , Hà_Nội",2026-02-23T15:25:47.818597Z
147,1,2026-02-23T15:25:59.496159Z,120,"[{""start"":0,""end"":13,""text"":""LG Gram 14zda"",""labels"":[""PROUCT_NAME""]},{""start"":49,""end"":57,""text"":""11000000"",""labels"":[""PRICE""]},{""start"":171,""end"":177,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",10.942,"LG Gram 14zda . Hàng lướt full box bán nửa giá : 11000000 . Đẳng_cấp và khác bọt : cấu_hình mạnh , thân máy siêu mỏng gọn_nhẹ , màn_hình rất đẹp , loa hay , pin khoẻ . Kv Hà_Nội giao trong ngày , nhận ship cod , trả_góp , quẹt thẻ . Zalo / call 0968030000",2026-02-23T15:25:59.496177Z
148,1,2026-02-23T15:26:19.527256Z,121,"[{""start"":78,""end"":103,""text"":""Acer_Nitro_Gaming lite 16"",""labels"":[""PROUCT_NAME""]},{""start"":71,""end"":77,""text"":""Laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":46,""end"":54,""text"":""15600000"",""labels"":[""PRICE""]},{""start"":175,""end"":183,""text"":""Nam_định"",""labels"":[""LOCATION""]}]",18.728,"Em cần pass máy này , anh_em mua được với giá 15600000 là bán luôn ạ . Laptop_Acer_Nitro_Gaming lite 16 Core i5 13420H Ram16Gb Ssd512G . Vga_RTX 3050 6G , màn 16 "" FHD . Em ở Nam_định , có ship ạ",2026-02-23T15:26:19.527273Z
149,1,2026-02-23T15:26:41.687354Z,122,"[{""start"":12,""end"":18,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":119,""end"":126,""text"":""4700000"",""labels"":[""PRICE""]},{""start"":131,""end"":141,""text"":""34 xuân la"",""labels"":[""LOCATION""]}]",29.192,Pass lại em laptop nhật : Cấu_hình core i7 8550u ram 12 ssd 128 hdd 500 vga mx150 màn fullhd . Chơi lol fo3 mượt . Giá 4700000 E ở 34 xuân la . Sdt 0868869375,2026-02-23T19:38:24.939212Z
150,1,2026-02-23T15:26:55.517223Z,123,"[{""start"":8,""end"":14,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":15,""end"":28,""text"":""Thinkpad L560"",""labels"":[""PROUCT_NAME""]},{""start"":143,""end"":150,""text"":""3000000"",""labels"":[""PRICE""]},{""start"":164,""end"":173,""text"":""hải_phòng"",""labels"":[""LOCATION""]}]",13.108,Cần bay laptop Thinkpad L560 i 5-6200 U ram 8 ssd 128gb màn 15.6 in hd pin 3h . Văn_phòng edit video capcut quảng_cáo Xem phim nghe nhạc . Giá 3000000 + sạc . Em ở hải_phòng,2026-02-23T15:26:55.517242Z
151,1,2026-02-23T15:27:12.580794Z,124,"[{""start"":0,""end"":6,""text"":""Laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":29,""end"":48,""text"":""Dell Precision 7560"",""labels"":[""PROUCT_NAME""]},{""start"":125,""end"":133,""text"":""15500000"",""labels"":[""PRICE""]},{""start"":139,""end"":144,""text"":""TpHcm"",""labels"":[""LOCATION""]}]",16.216,Laptop đồ_hoạ cấu_hình cao . Dell Precision 7560 i 7-11850 H . RAM 16G . SSD 512G . VGA Quadro_A 2000 . Màn_FHD_IPS . Zá chỉ 15500000 Em ở TpHcm,2026-02-23T15:27:12.580812Z
152,1,2026-02-23T15:27:30.793149Z,125,"[{""start"":20,""end"":26,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":27,""end"":40,""text"":"" hp spectre 13"",""labels"":[""PROUCT_NAME""]},{""start"":0,""end"":7,""text"":""3000000"",""labels"":[""PRICE""]},{""start"":131,""end"":133,""text"":""Hn"",""labels"":[""LOCATION""]}]",17.379,"3000000 có ngay con laptop hp spectre 13 i5 ram 8g ssd 256g : pin chạy 3,5 tiếng , đẹp , zin , máy ko chuẩn cho luôn máy ( máy tại Hn )",2026-02-23T15:27:30.793166Z
153,1,2026-02-23T15:27:55.321310Z,126,"[{""start"":0,""end"":6,""text"":""Laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":79,""end"":86,""text"":""2200000"",""labels"":[""PRICE""]},{""start"":7,""end"":25,""text"":""Dell insprion 3452"",""labels"":[""PROUCT_NAME""]}]",23.487,Laptop_Dell insprion 3452 i3 gen 4 ram 4G ổ 128Gb . Cạc rời 840mx 2Gb . Em bán 2200000,2026-02-23T15:27:55.321329Z
154,1,2026-02-23T15:28:10.616253Z,127,"[{""start"":8,""end"":14,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":15,""end"":31,""text"":""Surface laptop 3"",""labels"":[""PROUCT_NAME""]},{""start"":179,""end"":186,""text"":""5500000"",""labels"":[""PRICE""]},{""start"":244,""end"":246,""text"":""HN"",""labels"":[""LOCATION""]}]",14.104,"Em pass laptop Surface laptop 3 i 5-103 5G 7 RAM 8Gb SSD 256Gb 13.5 "" Full chức_năng , cảm_ứng mượt , pin 2-3 tiếng , ngoại_hình mới vì ít dùng , sạc nguyên zin , phim Nhat_Em để 5500000 co fix mạnh cho ae thiện_chí ( tặng kèm giá đỡ ) Gdtt kv HN",2026-02-23T15:28:10.616269Z
155,1,2026-02-23T15:28:46.153305Z,128,"[{""start"":51,""end"":64,""text"":""Thinkpad x1g6"",""labels"":[""PROUCT_NAME""]},{""start"":181,""end"":190,""text"":""Ninh_Bình"",""labels"":[""LOCATION""]},{""start"":165,""end"":172,""text"":""5286000"",""labels"":[""PRICE""]}]",32.58,"Mở_hàng M4 Tết cây X1G6 i7 siêu chất mới sạc 52lần Thinkpad x1g6 i 7-8550 U / Ram 16GB / SSD 256GB / 14 ” FHD Máy nguyên_bản zin , full chức_năng ko lỗi_lầm Giá nét 5286000 kèm sạc Ninh_Bình ship cod toàn_quốc",2026-02-23T15:28:46.153331Z
156,1,2026-02-23T15:28:56.656647Z,129,"[{""start"":4,""end"":10,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":11,""end"":24,""text"":""surface pro 5"",""labels"":[""PROUCT_NAME""]},{""start"":115,""end"":122,""text"":""3000000"",""labels"":[""PRICE""]},{""start"":189,""end"":195,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",9.625,Bán laptop surface pro 5 . Cấu_hình : i 3 / 4g b ram / 128 gb . Pin : 3 x% . Hình_thức : đẹp k trầy_xước . Giá : ~ 3000000 ( bao_gồm cả type cover chính hãng và sạc chính hãng ) . GDTT tại Hà_Nội ( Hoàng_Mai càng tốt vì e k có xe ),2026-02-23T15:28:56.656666Z
157,1,2026-02-23T15:29:10.245276Z,130,"[{""start"":0,""end"":6,""text"":""Laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":7,""end"":26,""text"":""Dell precision 5540"",""labels"":[""PROUCT_NAME""]},{""start"":214,""end"":221,""text"":""8000000"",""labels"":[""PRICE""]}]",12.787,"Laptop_Dell precision 5540 ( vỏ nhôm ) , I 7-9750 H / ram 8 / ssd 256gb , Cạc rời T1000 4g phím led , Pin 3h màn 15.6 in full hd ips , chiến liên_minh valorant fifa cf autocad pts capcut văn_phòng edit video , Giá 8000000 + sạc 130w",2026-02-23T15:29:10.245293Z
158,1,2026-02-23T15:29:25.390140Z,131,"[{""start"":8,""end"":14,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":15,""end"":23,""text"":""dell7390"",""labels"":[""PROUCT_NAME""]},{""start"":87,""end"":94,""text"":""4444000"",""labels"":[""PRICE""]},{""start"":31,""end"":33,""text"":""HN"",""labels"":[""LOCATION""]}]",14.142,"Cần bán laptop dell7390 i78650 HN , đầu năm pass em dell 7390 i7 8650 U / 8/5 12 . giá 4444000 fix . ai mua ib em , cảm_ơn",2026-02-23T15:29:25.390162Z
159,1,2026-02-23T15:29:36.205745Z,132,"[{""start"":13,""end"":19,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":20,""end"":38,""text"":""Thinkpad P16 gen 1"",""labels"":[""PROUCT_NAME""]},{""start"":112,""end"":119,""text"":""3500000"",""labels"":[""PRICE""]}]",9.942,Rinh ngay em laptop Thinkpad P16 gen 1 : I 9-12900 HX / 32 GB / 1 TB / RTX A3000 12 GB / 4000 IPS 600Nits Giá : 3500000 LH : 0914.888.938,2026-02-23T15:29:36.205762Z
160,1,2026-02-23T15:29:59.078753Z,133,"[{""start"":9,""end"":16,""text"":"" Lenovo"",""labels"":[""PROUCT_NAME""]},{""start"":0,""end"":7,""text"":""3500000"",""labels"":[""PRICE""]},{""start"":109,""end"":115,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",17.365,"3500000 . Lenovo i3 gen 10 ram 4G ổ_cứng ssd 256G , màn 14inh FHD , máy full chức_năng kèm sạc theo máy , Kv Hà_Nội ib em",2026-02-23T15:29:59.078769Z
161,1,2026-02-23T15:30:10.148511Z,134,"[{""start"":13,""end"":19,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":20,""end"":36,""text"":""dell gaming 5577"",""labels"":[""PROUCT_NAME""]},{""start"":100,""end"":107,""text"":""3300000"",""labels"":[""PRICE""]},{""start"":110,""end"":116,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",9.59,Rinh ngay em laptop dell gaming 5577 gtx 1050 gb 8gb ram 128 ssd 500 hdd ngoại_hình như ảnh cần bán 3300000 ở Hà_Nội,2026-02-23T15:30:10.148534Z
162,1,2026-02-23T15:30:23.823828Z,135,"[{""start"":24,""end"":30,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":157,""end"":165,""text"":""22000000"",""labels"":[""PRICE""]},{""start"":166,""end"":175,""text"":""Hải_phòng"",""labels"":[""LOCATION""]},{""start"":31,""end"":46,""text"":""alienware m15r7"",""labels"":[""PROUCT_NAME""]}]",22.141,hết tiền tiêu tết e bán laptop alienware m15r7 cấu_hình i 7-12700 h ram 16 ssd 1TB card rtx 3070ti màn 2000 165hz k lỗi_lầm chỉ vài vết xước dăm - mong_muốn 22000000 Hải_phòng,2026-02-23T19:39:14.106243Z
163,1,2026-02-23T15:30:38.442301Z,136,"[{""start"":0,""end"":3,""text"":""Lap"",""labels"":[""PROUCT_TYPE""]},{""start"":4,""end"":28,""text"":""Thinkpad X1 Tablet gen 3"",""labels"":[""PROUCT_NAME""]},{""start"":162,""end"":169,""text"":""4386000"",""labels"":[""PRICE""]},{""start"":190,""end"":199,""text"":""Ninh_Bình"",""labels"":[""LOCATION""]}]",11.667,"Lap_Thinkpad X1 Tablet gen 3 - 2in1 tháo rời Cảm_Ứng Core : i 5-8 th / Ram 8GB / SSD 256GB / 13.3 ” 3000 Máy nguyên_bản zin , full chức_năng Giá đầu xuân lấy lộc 4386000 kèm phím và sạc zin Ninh_Bình ship cod toàn_quốc",2026-02-23T15:30:38.442320Z
164,1,2026-02-23T15:30:53.195215Z,137,"[{""start"":8,""end"":14,""text"":""laptop"",""labels"":[""PROUCT_TYPE""]},{""start"":15,""end"":21,""text"":""gaming"",""labels"":[""PROUCT_NAME""]},{""start"":134,""end"":141,""text"":""6000000"",""labels"":[""PRICE""]},{""start"":168,""end"":187,""text"":""cẩm_giàng hải_dương"",""labels"":[""LOCATION""]}]",13.733,Bán con laptop gaming hàng_xách tay i7 12650H vga 3060 máy tình_trạng k pin.k ram ổ.cắm sạc dùng bình_thường . bán cho ae nào cần giá 6000000 . Giao_dịch trực_tiếp tại cẩm_giàng hải_dương,2026-02-23T15:30:53.195232Z
165,1,2026-02-23T15:31:06.198759Z,138,"[{""start"":0,""end"":3,""text"":""Lap"",""labels"":[""PROUCT_TYPE""]},{""start"":4,""end"":22,""text"":""Dell latitude 5310"",""labels"":[""PROUCT_NAME""]},{""start"":163,""end"":170,""text"":""5000000"",""labels"":[""PRICE""]}]",12.286,"Lap_Dell latitude 5310 I 5-10310 U / ram 8 / ssd 128gb Pin 4h màn 13.3 inch Full hd , chiến TFT Văn_phòng học online game nhẹ , Edit video capcut chạy q , c . Giá 5000000 + sạc",2026-02-23T15:31:06.198788Z
166,1,2026-02-23T15:31:25.051565Z,139,"[{""start"":11,""end"":14,""text"":""lap"",""labels"":[""PROUCT_TYPE""]},{""start"":15,""end"":34,""text"":""Dell precision 5550"",""labels"":[""PROUCT_NAME""]},{""start"":200,""end"":205,""text"":""TpHcm"",""labels"":[""LOCATION""]}]",15.602,"Cần bay em lap Dell precision 5550 I 7-10850 H Ram 16 ssd 1T vga T 2000 màn FHD Ngoại_hình đẹp , zin us , mã này e đang sale mạnh , mọi người quan_tâm , giúp mình Sdt : 0977017121 . Giao hàng tận nơi TpHcm",2026-02-23T15:31:25.051582Z
167,1,2026-02-23T15:31:42.291906Z,140,"[{""start"":14,""end"":17,""text"":""lap"",""labels"":[""PROUCT_TYPE""]},{""start"":18,""end"":36,""text"":""Dell Inspiron 5577"",""labels"":[""PROUCT_NAME""]},{""start"":125,""end"":132,""text"":""4000000"",""labels"":[""PRICE""]}]",15.646,M đang có con lap Dell Inspiron 5577 - Intel Core i7 - ram 16g - ssd 128 hdd 1T - Card 1050 đang thừa k dùng . Muốn pass lại 4000000 . Ai có nhu_cầu lh nhé !,2026-02-23T15:31:42.291927Z
168,1,2026-02-23T15:31:57.601940Z,141,"[{""start"":29,""end"":32,""text"":""lap"",""labels"":[""PROUCT_TYPE""]},{""start"":33,""end"":47,""text"":""dell gaming g7"",""labels"":[""PROUCT_NAME""]},{""start"":169,""end"":176,""text"":""5000000"",""labels"":[""PRICE""]},{""start"":195,""end"":204,""text"":""Hải_phòng"",""labels"":[""LOCATION""]}]",14.015,Tết_nhất hết tiền pass lại e lap dell gaming g7 cpu core i7 8750h 12 luồng ram 12gb ssd 256 nvme vga 1060 6gb game tẹt ga pin đc 2h màn new mới thay loa ngon Giá e pass 5000000 khoai ae cần LH E Hải_phòng giao trong ngày,2026-02-23T15:31:57.601966Z
